Non-industry income and expenditure/revenue,Interest-bearing debt interest rate,Net Value Per Share (A),Persistent EPS in the Last Four Seasons,Net Value Growth Rate,Interest Expense Ratio,Total debt/Total net worth,Borrowing dependency,Net profit before tax/Paid-in capital,Fixed Assets Turnover Frequency,Cash/Total Assets,Net Income to Total Assets,Net Income to Stockholder's Equity,Degree of Financial Leverage (DFL),Equity to Liability,Bankrupt?
0.303644167,0.000345035,0.150056888,0.2149948,0.000444088,0.634238915,0.00512589,0.373610717,0.16906719,8470000000.0,0.008191713,0.796533251,0.840082673,0.032230572,0.035604411,alive
0.303678005,0.000362036,0.191521638,0.242790962,0.000514859,0.630828002,0.005476067,0.372850231,0.193002036,0.000153569,0.033591095,0.832646979,0.842761017,0.026848252,0.034020764,alive
0.303834142,0.000267027,0.180734061,0.209227569,0.0004648,0.630977315,0.00637157,0.37313094,0.178146444,0.000200472,0.091236639,0.810076813,0.841151451,0.026887958,0.03074771,alive
0.303620722,0.000252025,0.180523366,0.224071098,0.000452623,0.630901631,0.004838636,0.37369683,0.176992685,0.000154326,0.033661668,0.812283065,0.841198935,0.026877817,0.037067902,alive
0.303539995,710000000.0,0.181534701,0.218020233,0.000457813,0.630634512,0.003213599,0.370366353,0.172732071,0.000286713,0.257405075,0.812830944,0.841099638,0.026797021,0.050094454,alive
0.303635466,0.000287029,0.180059837,0.214616621,0.000460009,0.631750935,0.004100895,0.373501117,0.170877008,4160000000.0,0.01496295,0.801033204,0.840382079,0.027343065,0.041745616,alive
0.303687189,0.000374037,0.226581265,0.248558192,0.000472411,0.631055054,0.006467321,0.376066636,0.203423573,0.000110449,0.002853674,0.826253737,0.842438251,0.026906212,0.030449535,alive
0.30347667,0.000467047,0.185959294,0.217642054,0.000435604,0.632730031,0.005280004,0.37431752,0.171751753,0.000202741,0.015395133,0.800304955,0.840359019,0.02766496,0.034883592,alive
0.303538786,210000000.0,0.176688719,0.227001985,0.000457938,0.630624238,0.00370877,0.372029355,0.182889676,0.000158108,0.114733698,0.82174213,0.84172306,0.026793989,0.044961601,alive
0.303574074,0.00030003,0.190468164,0.230689231,0.000524616,0.630975946,0.005718637,0.3742493,0.185280145,0.000298817,0.062754337,0.818215489,0.841718376,0.026883925,0.033033209,alive
0.303622172,0.00019702,0.194513506,0.233336485,0.000468444,0.630699237,0.004026117,0.371369522,0.187602745,0.000204254,0.070253937,0.822854384,0.84183863,0.026812446,0.042311317,alive
0.303486096,0.000343034,0.19308078,0.236078283,0.000475356,0.630828002,0.006265788,0.372785366,0.190988613,0.000339667,0.019530791,0.822873508,0.842143463,0.026846154,0.031086523,alive
0.303544829,0.000186019,0.182166786,0.219060225,0.000442391,0.630879029,0.005020108,0.372130007,0.173697308,0.000351771,0.056235597,0.805085451,0.840696767,0.026874624,0.036123352,alive
0.303491413,0.000272027,0.173528296,0.209794838,0.000438648,0.628886248,0.016231226,0.38223775,0.163004298,0.000420613,0.038191669,0.789399545,0.839200698,0.026478092,0.018387382,bankrupt
0.303929855,0.000265027,0.239475791,0.264630803,0.000472811,0.630767044,0.004852315,0.374248182,0.220209637,0.00014903,0.016028241,0.841615583,0.84328257,0.026819105,0.036994997,alive
0.303942665,0.000259026,0.236568202,0.25961993,0.000468643,0.63080677,0.005841746,0.375062349,0.210806123,0.000165673,0.017567255,0.835514861,0.843046523,0.026844391,0.032564028,alive
0.303583259,0.00029503,0.183768067,0.215372979,0.00044566,0.631035876,0.004875113,0.3737315,0.175906794,0.000618815,0.168456666,0.809803967,0.841025615,0.026928529,0.036874447,alive
0.303268083,0.000261026,0.172390544,0.201853077,0.000437974,0.630279037,0.009468443,0.375009786,0.159075485,0.000198202,0.059643628,0.777670406,0.838318177,0.026696183,0.02413103,alive
0.303662294,0.000106011,0.184652986,0.229554694,0.000456441,0.630781428,0.006165477,0.374949394,0.179315285,0.000203498,0.058071864,0.814659311,0.84149242,0.026843097,0.031418388,alive
0.303588093,0.000927093,0.196746871,0.224260187,0.000459535,0.630624238,0.001450861,0.369637181,0.181668049,0.000692952,0.047333845,0.816480568,0.841146398,0.026793937,0.094424795,alive
0.303507365,0.000244024,0.1865071,0.216602061,0.00045694,0.632344077,0.006873125,0.374763746,0.17073373,0.000422882,0.029879377,0.798872187,0.840277717,0.027639694,0.029278076,alive
0.303479812,0.000190019,0.175677384,0.210456651,0.000423276,0.630133491,0.004651693,0.373620782,0.165847221,0.000826852,0.067378472,0.785955339,0.839340962,0.026629983,0.038118745,alive
0.303563198,0.0,0.194134255,0.232296492,0.00043236,0.630612252,0.00257252,0.369637181,0.187911922,0.000690682,0.11047764,0.825434719,0.841795302,0.026791157,0.059538839,alive
0.303558847,0.000370037,0.16720745,0.21896568,0.000492899,0.63210504,0.009545956,0.377245388,0.171895031,0.000202741,0.000935978,0.802340881,0.840645335,0.027524438,0.024019657,alive
0.303668337,0.000184018,0.184400152,0.223220195,0.000458113,0.630770469,0.002767671,0.371585366,0.177211372,0.000264774,0.009159559,0.812064216,0.841015335,0.026832945,0.056220247,alive
0.303607187,0.000306031,0.197336817,0.225489269,0.000487434,0.630820126,0.003468024,0.371143613,0.179073976,0.000244349,0.081047735,0.812197795,0.841080741,0.026849553,0.047277402,alive
0.303537819,0.00019502,0.171210653,0.209227569,0.000434231,0.63025712,0.003589309,0.372813325,0.164859362,8620000000.0,0.002842662,0.781654841,0.839116342,0.026662576,0.046068938,alive
0.303643925,0.000212021,0.202857022,0.235605559,0.000464077,0.63074273,0.005014636,0.373080614,0.191222381,0.000139952,0.016684034,0.82682113,0.842257395,0.026821919,0.036152703,alive
0.30366737,0.00020102,0.190889554,0.232485582,0.000476953,0.630635882,0.003167091,0.370077816,0.18432999,0.000329833,0.021603014,0.82897386,0.842104805,0.026797145,0.050658995,alive
0.30347812,0.000248025,0.178458556,0.222369292,0.000443938,0.632249901,0.007186825,0.376494968,0.170296358,0.000137683,0.041504694,0.799065305,0.840298322,0.027744811,0.028462063,alive
0.303522834,490000000.0,0.177952889,0.21896568,0.000444962,0.630625265,0.003269226,0.370264582,0.173403212,0.00034345,0.31787229,0.805341465,0.84063231,0.026794557,0.049444577,alive
0.303507607,0.000410041,0.180439088,0.218492956,0.000462405,0.630919097,0.001168167,0.369838486,0.172958299,8090000000.0,0.043512053,0.804510406,0.840489345,0.026867324,0.112641996,alive
0.303893117,0.000332033,0.248704227,0.276448899,0.000478575,0.630764305,0.004493019,0.373852282,0.224952869,0.000158865,0.014396186,0.849847463,0.843769592,0.026832542,0.039071308,alive
0.303549904,0.000418042,0.193122919,0.217263874,0.00045699,0.631310872,0.005228025,0.373459738,0.176811703,0.000289739,0.01822124,0.809781259,0.841048558,0.027014968,0.035122747,alive
0.303531294,0.000105011,0.177742194,0.22728562,0.000452797,0.630641019,0.002594406,0.370426744,0.182112963,0.000187611,0.060622885,0.823381127,0.841676182,0.026798205,0.059131941,alive
0.303493105,0.000264026,0.18857191,0.223503829,0.0004788,0.631544431,0.008730702,0.377431036,0.178485785,0.00023754,0.022976637,0.806330582,0.840980186,0.026972817,0.025288348,alive
0.303604528,0.000392039,0.198306013,0.233620119,0.000473235,0.630836564,0.003305702,0.371319196,0.186064399,0.000213332,0.058898597,0.823267022,0.841767098,0.026855808,0.049031637,alive
0.303561506,0.000268027,0.192448696,0.237118276,0.00045694,0.630798208,0.00698985,0.373439607,0.188236181,0.000418343,0.076539199,0.822927383,0.842246027,0.026840626,0.028966703,alive
0.303531777,0.000229023,0.184315874,0.226812896,0.000453296,0.630771154,0.006338741,0.371787789,0.182075258,0.000470542,0.111738596,0.813817863,0.841442739,0.026830136,0.030850222,alive
0.303404643,0.00069507,0.177657916,0.203743973,0.000407805,0.627352365,0.011457336,0.380277264,0.160168916,0.000171725,0.069568481,0.771996375,0.837543863,0.026462941,0.021746593,bankrupt
0.303520901,0.000776078,0.171969154,0.205729413,0.000451425,0.634209463,0.01318998,0.382349586,0.169836362,5900000000.0,0.00736936,0.799813909,0.840477245,0.03427651,0.020248959,bankrupt
0.302955567,0.000841084,0.173401879,0.201002175,0.00041846,0.610214929,0.019262441,0.389358352,0.158155494,5980000000.0,0.011708394,0.782937996,0.838173556,0.0256357,0.017113161,bankrupt
0.303755348,0.000589059,0.20256205,0.223692919,0.000486885,0.631744771,0.007487758,0.374782758,0.177369731,8090000000.0,0.018207277,0.806582438,0.840936435,0.027081661,0.027742998,alive
0.303549179,0.000644064,0.166912477,0.209227569,0.000427993,0.645271298,0.006004979,0.37533411,0.166737048,8470000000.0,0.007944873,0.793032464,0.839816444,0.02572201,0.031973002,alive
0.303465552,0.00520052,0.179638448,0.212631181,0.000447207,0.630592047,0.001527462,0.3696383,0.167453435,6880000000.0,0.042362731,0.793888119,0.83992844,0.026788057,0.090541115,alive
0.303504223,0.000593059,0.171294931,0.206580316,0.000427219,0.628973918,0.007237892,0.376250048,0.160229244,4240000000.0,0.015056992,0.782429147,0.838918294,0.026604441,0.028336478,alive
0.302735621,0.000554055,0.178753529,0.19693675,0.000408927,0.62992185,0.006815674,0.374729077,0.156074203,5140000000.0,0.051493511,0.772413311,0.838136939,0.026623492,0.029435741,alive
0.303568032,0.000462046,0.17091568,0.215845703,0.000434406,0.631935864,0.003288376,0.371892915,0.169911771,0.000146004,0.014400879,0.799583728,0.840269765,0.027546407,0.049225099,alive
0.303740363,0.000615062,0.169314399,0.20487851,0.000422403,0.630239312,0.002599878,0.371570827,0.160297112,635000000.0,0.087946851,0.773151189,0.838680139,0.026734763,0.059031503,alive
0.304050463,0.000579058,0.173444018,0.212631181,0.000461007,0.631634498,0.006032337,0.374042404,0.174579594,2500000000.0,0.034894297,0.808695748,0.841021073,0.027205116,0.031876029,alive
0.303673896,0.00059706,0.17420252,0.21716933,0.000451026,0.631818057,0.004494843,0.372390585,0.171985521,0.000118014,0.001407684,0.801954099,0.840455909,0.027197347,0.039061185,alive
0.30348948,0.000525053,0.181703257,0.226340172,0.000462529,0.63135779,0.006360627,0.37608453,0.178576276,0.000122553,0.010320607,0.813869713,0.841448781,0.027060937,0.030780828,alive
0.303634499,0.000765077,0.175298133,0.215372979,0.000446958,0.633418035,0.006991674,0.372500185,0.16973079,9380000000.0,0.09124474,0.797407705,0.840159719,0.028786667,0.028962728,alive
0.303535402,0.000622062,0.173612574,0.211591188,0.000438224,0.628449268,0.002237846,0.371031777,0.167936053,552000000.0,0.001113258,0.791616043,0.839789681,0.026436075,0.066485563,alive
0.303532985,0.000580058,0.181703257,0.218303867,0.000439147,0.631819085,0.004011527,0.373884715,0.173086494,5450000000.0,0.053945235,0.804677503,0.840623086,0.027279752,0.042426418,alive
0.303515825,0.000754075,0.174160381,0.220383852,0.000448231,0.63170573,0.004894263,0.373385926,0.171321921,9000000000.0,0.022002904,0.808116894,0.840906846,0.027709811,0.036770725,alive
0.303312798,0.000719072,0.180944756,0.208376666,0.000432983,0.602282845,0.007970162,0.377747532,0.16492723,0.000184585,0.013875504,0.788818932,0.839422406,0.025560847,0.026700864,alive
0.303572624,0.000437044,0.183093843,0.22312565,0.000442067,0.630984165,0.004031589,0.372525907,0.17429304,8090000000.0,0.038716118,0.811546874,0.841083343,0.026957214,0.042264811,alive
0.303695649,0.000683068,0.192195862,0.248463648,0.000567138,0.630864303,0.003340355,0.372390585,0.202865546,0.000338154,0.028818721,0.85088775,0.843522773,0.026859967,0.048637253,alive
0.303423738,0.00049705,0.169820067,0.21300936,0.000411573,0.638056328,0.00273393,0.371032895,0.169089812,0.000140709,0.016362364,0.795450324,0.84001022,0.031277124,0.056764651,alive
0.303198716,0.000483048,0.169356538,0.206674861,0.000426795,0.629810208,0.004881496,0.37408602,0.164520021,0.000101371,0.016735232,0.779772333,0.838889508,0.026497263,0.036839133,alive
0.303385791,0.000551055,0.173570435,0.211307554,0.000433807,0.626816756,0.007515115,0.376196366,0.163758389,0.000120283,0.080272504,0.788729037,0.839431115,0.026368332,0.0276794,alive
0.303524768,0.00050205,0.179680587,0.219343859,0.000453995,0.632009151,0.005217994,0.374568033,0.173689767,4610000000.0,0.015499021,0.803460883,0.840587519,0.027014497,0.0351692,alive
0.303012366,0.000671067,0.167797396,0.194194951,0.000407455,0.628361598,0.010591014,0.381457134,0.153940125,0.000100614,0.005394732,0.769363519,0.837385245,0.026371803,0.022676117,alive
0.303529602,0.00059506,0.177447221,0.21518389,0.000431661,0.634321448,0.006235694,0.375378845,0.169783576,0.00013617,0.027426895,0.797484292,0.840160115,0.029175316,0.031184941,alive
0.303475219,0.00059906,0.181113312,0.226907441,0.000466946,0.630793071,0.002691982,0.370819289,0.179745117,0.000130118,0.0505471,0.817457721,0.841333455,0.026837315,0.05745322,alive
0.303542412,0.001144114,0.197505373,0.227380165,0.000440994,0.630767044,0.001653307,0.369822829,0.184948345,0.000277635,0.035543943,0.821949071,0.841467525,0.026829918,0.084886812,alive
0.303508816,0.000652065,0.177742194,0.221896568,0.000460583,0.631673196,0.009960879,0.375495154,0.176336626,0.000307138,0.012660773,0.806153255,0.841027378,0.027154307,0.023453068,alive
0.303459026,0.000542054,0.185242931,0.225489269,0.000504578,0.631165669,0.003382303,0.37182805,0.179895935,0.000102884,0.066767341,0.815459126,0.841281119,0.026914812,0.048182889,alive
0.303622172,0.000712071,0.215456576,0.221234755,0.000450052,0.630851975,0.001439918,0.370757779,0.177550713,3780000000.0,0.009734832,0.807740348,0.840674917,0.026854371,0.09496739,alive
0.303527668,0.000466047,0.17626733,0.22511109,0.000469816,0.630931426,0.003629433,0.371891796,0.178983485,0.000111962,0.008019465,0.817439909,0.841433802,0.026862502,0.045693724,alive
0.30358906,0.0,0.211369095,0.219060225,0.000556383,0.630626978,0.000749596,0.369637181,0.177882513,0.000135413,0.069554773,0.811232852,0.840809775,0.026795285,0.161061288,alive
0.303770334,0.000709071,0.244363912,0.251772714,0.000715317,0.630876974,0.00390392,0.37133709,0.213618882,0.000387327,0.002635372,0.832165633,0.842438771,0.026858629,0.043278299,alive
0.303539753,0.000641064,0.186717795,0.239576439,0.000500335,0.630866016,0.008511841,0.373039234,0.195535782,0.000310164,0.033687893,0.826101019,0.842736546,0.026844786,0.025668402,alive
0.303434131,0.000734073,0.177784333,0.220762031,0.000458686,0.6334242,0.016849506,0.385624146,0.174549431,0.000132387,0.005667938,0.802029479,0.840839637,0.028369299,0.018090518,alive
0.303501081,0.001070107,0.182967427,0.230972866,0.00047029,0.631496829,0.008286598,0.374238117,0.183741799,0.00023981,0.025059914,0.817153777,0.841912443,0.027091648,0.026081977,alive
0.303523801,0.000849085,0.176056635,0.225394724,0.000441718,0.632712566,0.03883767,0.389292369,0.179941181,0.0043718,0.076260276,0.801791733,0.84145572,0.027744535,0.013656675,alive
0.303411411,0.000647065,0.169103704,0.219438404,0.000444463,0.632457432,0.007646431,0.377104475,0.173252394,0.000102127,0.027144952,0.804819536,0.840794989,0.027558398,0.02738568,alive
0.303515583,0.000710071,0.176688719,0.219722038,0.000568062,0.631516692,0.003635816,0.371706149,0.174594676,0.000211819,0.011015836,0.806376876,0.840716854,0.027051788,0.045626488,alive
0.303413586,0.000616062,0.179174919,0.210173017,0.000435479,0.624208572,0.007602659,0.374996365,0.165191162,7560000000.0,0.016106164,0.789878455,0.839525465,0.026054727,0.027482894,alive
0.303507365,0.000788079,0.179891281,0.231161955,0.000502132,0.631455049,0.008709727,0.376550887,0.186705377,0.000336641,0.105002748,0.818189459,0.842051321,0.027031072,0.025322592,alive
0.303528635,0.000716072,0.185200792,0.236361917,0.000478276,0.630754031,0.005388523,0.37073653,0.190739763,0.000369171,0.027139861,0.827457328,0.84236238,0.026826259,0.034398216,alive
0.303554738,0.000679068,0.195272007,0.226623806,0.000448755,0.630966699,0.002845184,0.371044079,0.184171631,9230000000.0,0.152034807,0.818735236,0.841427891,0.026883139,0.055018306,alive
0.303471352,0.00069607,0.186464961,0.217074785,0.000497316,0.636470048,0.015721464,0.386565805,0.171125858,5600000000.0,0.009101904,0.798384568,0.840346905,0.028790653,0.018649764,alive
0.303512683,0.000711071,0.173401879,0.226151083,0.000475032,0.631015671,0.004986367,0.371072038,0.180657567,0.000211819,0.062666581,0.818148369,0.841631443,0.026899726,0.036294823,alive
0.303218535,0.00089509,0.159453879,0.19693675,0.00040481,0.628398584,0.01449767,0.380569156,0.155161753,9300000000.0,0.003480114,0.769570659,0.836887512,0.026369615,0.019354107,bankrupt
0.303262283,0.000782078,0.164131305,0.194100407,0.000409227,0.628061259,0.016400843,0.384759653,0.153555539,6050000000.0,0.0047989,0.770709012,0.836781785,0.026286806,0.018303715,bankrupt
0.301379206,0.000633063,0.150014749,0.167155148,0.000344395,0.63031705,0.018997073,0.38266049,0.131234447,5220000000.0,0.012692684,0.707755813,0.82750103,0.026705576,0.017208406,bankrupt
0.303451775,0.000739074,0.177952889,0.216223882,0.000446409,0.636431693,0.00737012,0.377480244,0.169165221,3250000000.0,0.011381884,0.79972009,0.840355981,0.032779705,0.028017811,bankrupt
0.303293945,0.00089709,0.143567486,0.195424033,0.000365482,0.629331448,0.018052326,0.386017809,0.154196516,6810000000.0,0.005536465,0.745995096,0.833175774,0.026472513,0.017571076,bankrupt
0.303205483,0.000575058,0.153428006,0.167438782,0.00033107,0.630291366,0.018811042,0.387256952,0.130548224,0.000131631,0.026846142,0.714301693,0.828508422,0.026713758,0.017277111,bankrupt
0.303148201,0.000876088,0.158105432,0.199678548,0.000395527,0.628996178,0.013352301,0.379219295,0.155591584,0.000161134,0.007098153,0.766548104,0.836695636,0.02642281,0.020128788,bankrupt
0.303592927,0.000536054,0.194892756,0.21518389,0.000446883,0.63498411,0.010048423,0.377892919,0.169497021,9150000000.0,0.107278314,0.796622882,0.840106025,0.033344761,0.023339628,alive
0.303490688,0.000618062,0.160465214,0.206296681,0.000405409,0.628416049,0.008033084,0.377304662,0.163426589,9910000000.0,0.026210219,0.780292953,0.838678357,0.026344137,0.026573867,alive
0.303237146,0.0,0.174076103,0.202514891,0.000419408,0.630610882,0.001594944,0.369637181,0.155991253,5900000000.0,0.046862937,0.765335861,0.838368677,0.026790828,0.087378211,alive
